dataset,method,fold,seed,n_train,n_validation,n_features,feature_extraction_time,classifier_training_time,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,train_precision,train_recall,validation_precision,validation_recall,extractor_train_time,extractor_train_fitness,program
KSDD2,gp_modified,1,42,1668,1669,274,19.309622100088745,1.4888104998972267,0.9616306954436451,0.8301183922781088,0.8827931488801054,0.9584034274556639,0.932893948472139,0.7521816291004454,0.7936594842811727,0.9270036502058544,0.9672131147540983,0.6629213483146067,0.775,0.5224719101123596,11.297821044921875,94.72,"FC4(DIF_R(Max_R(Max_R(Min_R(SobelY_R(Mean_R(SobelX_R(SobelY_R(LoG2_R(Mean_R(Sobel_R(Lap_R(Med_R(Med_R(Mean_R(Max_R(Max_R(LoG2_R(Sobel_R(Med_R(LoG2_R(Max_R(SobelY_R(SobelX_R(SobelY_R(LoG2_R(Lap_R(Max_R(LoG1_R(Sobel_R(Gau_R(RegionR(Med(Image), 21, 9, 61, 6), 2))))))))))))))))))))))))))))))), SIFT_R(GauD_R(RegionS(Image, 51, 46, 34), 2, 2, 2)), Hist(Image), Hist(Image))"
KSDD2,gp_modified,2,43,1669,1668,778,61.07761769997887,9.229932500049472,0.9994008388256441,0.997191011235955,0.9984239328023117,0.9994000953659611,0.8776978417266187,0.7608777618580801,0.7232904071535682,0.8858767267040034,1.0,0.9943820224719101,0.44672131147540983,0.6123595505617978,36.367143630981445,87.0,"FC4(SIFT(Image), RIF_R(LoG2_R(SobelX_R(SobelY_R(LoG1_R(Min_R(Min_R(RegionS(Mean(Image), 56, 23, 43)))))))), Hist(Image), HOG(Image))"
