dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,train_precision,train_recall,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,validation_precision,validation_recall
MVTEC,mlp,1,43,1380,345,50,64,0.001,14.59627169999294,cpu,0.6125292670899544,0.5348657141561094,-0.07766355293384497,0.7623188405797101,0.5782949362647644,0.5721739130434782,0.7027952110901071,0.7619783616692427,0.9801192842942346,0.7536231884057971,0.5599718381976446,0.5437146991551136,0.6863448264664754,0.7553516819571865,0.9801587301587301
MVTEC,mlp,2,44,1380,345,50,64,0.001,13.17783010005951,cpu,0.6088390669960907,0.5427368012027464,-0.06610226579334433,0.7695652173913043,0.594183561731217,0.5963516755213469,0.7174478685100781,0.769170579029734,0.9771371769383698,0.7710144927536232,0.5956221198156681,0.5988903442287599,0.7199865372174911,0.7711598746081505,0.9761904761904762
MVTEC,mlp,3,45,1380,345,50,64,0.001,13.870353799778968,cpu,0.6203213197597559,0.5313783286274343,-0.08894299113232162,0.7717391304347826,0.588955571384527,0.5869719925774677,0.7134864358340474,0.7663839629915189,0.9880715705765407,0.7478260869565218,0.5695724526369688,0.5640459556420573,0.6944970309947351,0.7602523659305994,0.9563492063492064
MVTEC,mlp,4,46,1380,345,50,64,0.001,13.599555700086057,cpu,0.5912501977837604,0.5070006918216097,-0.08424950596215075,0.777536231884058,0.6104147642108458,0.619721761203649,0.7322688640285976,0.777337559429477,0.974180734856008,0.7391304347826086,0.5612020005086039,0.5519221888709305,0.6837235099836366,0.7539432176656151,0.952191235059761
MVTEC,mlp,5,47,1380,345,50,64,0.001,13.610210200073197,cpu,0.5991663252097973,0.535628622856693,-0.0635377023531043,0.7485507246376811,0.5365404634049589,0.4958683863387765,0.6598403438428764,0.7444444444444445,0.9980139026812314,0.736231884057971,0.5159574468085106,0.4541993358947167,0.6327441345303253,0.7339181286549707,1.0
