dataset,method,fold,seed,n_train,n_validation,n_features,feature_extraction_time,classifier_training_time,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,extractor_train_time,extractor_train_fitness,program
FEI,gp_original,1,42,70,70,804,5.386148100020364,0.10123859997838736,1.0,1.0,1.0,1.0,0.9714285714285714,0.9714285714285715,0.9721153846153847,0.9721153846153846,3.887605667114258,98.57,"FC4(HOG_R(Gau_R(LoG2_R(RegionS(Sobel(Image), 5, 45, 25)), 2)), Hist(Image), SIFT_R(Max_R(Max_R(Mean_R(GauD_R(Med_R(Sobel_R(LoG2_R(Max_R(Sobel_R(Max_R(Med_R(Mean_R(SobelY_R(SobelX_R(Med_R(Max_R(Mean_R(Med_R(RegionS(GauD(Image, 2, 0, 2), 15, 51, 12))))))))))))))), 1, 1, 1))))), HOG(Image))"
FEI,gp_original,2,43,70,70,878,5.343357499921694,0.02727019996382296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.056671619415283,98.57,"FC4(HOG(Image), uLBP(Image), HOG_R(Min_R(RegionS(Image, 3, 23, 43))), DIF(Image))"
