dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,train_precision,train_recall,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,validation_precision,validation_recall
KSDD2,mlp,1,42,2669,668,50,64,0.001,68.879055300029,cpu,0.36085487587838727,0.33242694585231325,-0.028427930026074022,0.8932184338703635,0.5,0.471798931327924,0.8428390050848787,0.0,0.0,0.8937125748502994,0.5,0.47193675889328063,0.8435516319140375,0.0,0.0
KSDD2,mlp,2,43,2669,668,50,64,0.001,52.58682810002938,cpu,0.3690109533868777,0.32175682319287013,-0.04725413019400759,0.8935931060322218,0.5,0.47190344281757024,0.8433793264293031,0.0,0.0,0.8922155688622755,0.5,0.47151898734177217,0.8413931630410066,0.0,0.0
KSDD2,mlp,3,44,2670,667,50,64,0.001,36.4599254000932,cpu,0.3641105909695786,0.32173281634568274,-0.04237777462389586,0.8932584269662921,0.5,0.47181008902077154,0.8428966758910413,0.0,0.0,0.8935532233883059,0.5,0.4718923198733175,0.8433218070299766,0.0,0.0
KSDD2,mlp,4,45,2670,667,50,64,0.001,41.4590031998232,cpu,0.3631938989242811,0.336479000451413,-0.02671489847286812,0.8932584269662921,0.5,0.47181008902077154,0.8428966758910413,0.0,0.0,0.8935532233883059,0.5,0.4718923198733175,0.8433218070299766,0.0,0.0
KSDD2,mlp,5,46,2670,667,50,64,0.001,38.50536839989945,cpu,0.3621773399663775,0.3229880169759529,-0.0391893229904246,0.8932584269662921,0.5,0.47181008902077154,0.8428966758910413,0.0,0.0,0.8935532233883059,0.5,0.4718923198733175,0.8433218070299766,0.0,0.0
