dataset,method,fold,seed,n_train,n_validation,n_features,feature_extraction_time,classifier_training_time,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,train_precision,train_recall,validation_precision,validation_recall,extractor_train_time,extractor_train_fitness,program
MVTEC,gp_modified,1,42,862,863,202,29.64237769995816,1.3301939000375569,0.8120649651972158,0.7064009225079662,0.7286147388059702,0.7977492359836548,0.7358053302433372,0.5973564061799356,0.6047010607521697,0.7088986189996772,0.8284106891701828,0.9364069952305246,0.774281805745554,0.8998410174880763,13.275258541107178,78.08,"FC4(Hist_R(RegionR(Gau(Image, 1), 17, 40, 10, 22)), Hist_R(SobelX_R(Gau_R(SobelY_R(SobelX_R(SobelX_R(Mean_R(Sobel_R(SobelX_R(Min_R(LoG2_R(SobelY_R(Max_R(Min_R(LoG1_R(Lap_R(Gau_R(SobelX_R(SobelY_R(LoG2_R(Max_R(SobelX_R(GauD_R(RegionS(Med(Image), 51, 25, 4), 3, 0, 1)))))), 1)))))))))))))), 1))), Hist_R(SobelY_R(LoG2_R(LoG2_R(Gau_R(SobelY_R(Sobel_R(Lap_R(Sobel_R(Lap_R(GauD_R(Max_R(Min_R(LoG2_R(LoG1_R(Mean_R(RegionR(Image, 9, 50, 38, 24)))))), 3, 2, 2)))))), 3))))), RIF(Image))"
MVTEC,gp_modified,2,43,863,862,778,56.83212979999371,2.174761899979785,1.0,1.0,1.0,1.0,0.6995359628770301,0.6536125875939054,0.6422256373604008,0.708007924040358,1.0,1.0,0.8200692041522492,0.753577106518283,45.51425552368164,70.8,"FC4(SIFT(Image), RIF_R(LoG2_R(SobelX_R(SobelY_R(LoG1_R(Min_R(Min_R(RegionS(Mean(Image), 56, 23, 43)))))))), Hist(Image), HOG(Image))"
