dataset,method,fold,seed,n_train,n_validation,n_features,feature_extraction_time,classifier_training_time,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,train_precision,train_recall,validation_precision,validation_recall,extractor_train_time,extractor_train_fitness,program
KSDD2,gp_modified,1,42,1668,1669,274,106.69974009995349,5.151746500050649,0.9574340527577938,0.8104554709297942,0.8671734714821349,0.9532984770338908,0.9412822049131216,0.7593501081394736,0.8126162827997689,0.934769829968845,0.9652173913043478,0.6235955056179775,0.8703703703703703,0.5280898876404494,88.25827956199646,94.72,"FC4(DIF_R(Max_R(Max_R(Min_R(SobelY_R(Mean_R(SobelX_R(SobelY_R(LoG2_R(Mean_R(Sobel_R(Lap_R(Med_R(Med_R(Mean_R(Max_R(Max_R(LoG2_R(Sobel_R(Med_R(LoG2_R(Max_R(SobelY_R(SobelX_R(SobelY_R(LoG2_R(Lap_R(Max_R(LoG1_R(Sobel_R(Gau_R(RegionR(Med(Image), 21, 9, 61, 6), 2))))))))))))))))))))))))))))))), SIFT_R(GauD_R(RegionS(Image, 51, 46, 34), 2, 0, 2)), Hist(Image), Hist(Image))"
KSDD2,gp_modified,2,43,1669,1668,102,107.33279779995792,2.077921500080265,0.9394847213900539,0.7360812816976767,0.797187534966318,0.9308328895974807,0.9454436450839329,0.7641693688258804,0.82318467479367,0.9388326697618207,0.9139784946236559,0.47752808988764045,0.9223300970873787,0.5337078651685393,85.27044224739075,93.29,"FC4(Hist(Lap(GauD(Image, 1, 2, 0))), RIF(SobelY(Med(Image))), DIF_R(Max_R(GauD_R(Max_R(RegionR(Image, 52, 14, 29, 6)), 1, 2, 1))), RIF(SobelY(Med(Image))))"
