dataset,method,fold,seed,n_train,n_validation,n_features,feature_extraction_time,classifier_training_time,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,train_precision,train_recall,validation_precision,validation_recall,extractor_train_time,extractor_train_fitness,program
MVTEC,gp_original,1,42,862,863,182,34.68579200003296,4.296799400122836,0.808584686774942,0.67834699127302,0.7036103151862464,0.7846431634301517,0.6790266512166859,0.5355944179473591,0.5335089619373786,0.6527610102056907,0.8109919571045576,0.9618441971383148,0.7458100558659218,0.848966613672496,26.15941047668457,72.04,"FC4(DIF_R(Max_R(Max_R(Min_R(SobelY_R(Mean_R(SobelX_R(SobelY_R(LoG2_R(Mean_R(Sobel_R(Lap_R(Med_R(Med_R(Mean_R(Max_R(Max_R(LoG2_R(Sobel_R(Med_R(LoG2_R(Max_R(SobelY_R(SobelX_R(SobelY_R(LoG2_R(Lap_R(Max_R(LoG1_R(Sobel_R(Gau_R(RegionR(Med(Image), 21, 9, 61, 6), 2))))))))))))))))))))))))))))))), SIFT_R(GauD_R(RegionS(Image, 51, 42, 34), 2, 2, 2)), DIF(Image), DIF(Image))"
MVTEC,gp_original,2,43,863,862,492,42.197727899998426,4.686493700137362,0.9953650057937428,0.9927948310301251,0.9941208529191362,0.9953587380210748,0.6415313225058005,0.5733366539981031,0.5683147520578783,0.6499873207828846,0.9952456418383518,0.9984101748807631,0.7721088435374149,0.7217806041335453,27.3259220123291,68.25,"FC4(HOG_R(LoG1_R(GauD_R(SobelX_R(SobelY_R(RegionR(Mean(Image), 38, 32, 36, 39))), 2, 0, 0))), SIFT(Image), SIFT_R(Min_R(LoG2_R(RegionS(LoG1(Image), 38, 36, 24)))), SIFT_R(Med_R(Sobel_R(Med_R(Min_R(Med_R(RegionS(Image, 17, 33, 54))))))))"
