dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1
FEI,cnn,1,43,112,28,50,64,0.001,5.651077299844474,cpu,2.307661839893886,0.06975756798471723,-2.237904271909169,0.9732142857142857,0.9727272727272727,0.9732380952380953,0.9737159863945577,0.9285714285714286,0.9333333333333332,0.9323809523809524,0.9275510204081633
FEI,cnn,2,44,112,28,50,64,0.001,5.772247600136325,cpu,2.3073525428771973,0.020433701840894564,-2.286918841036303,1.0,1.0,1.0,1.0,0.8571428571428571,0.8666666666666666,0.8480952380952381,0.8443877551020409
FEI,cnn,3,45,112,28,50,64,0.001,5.769943899940699,cpu,2.3080227375030518,0.04488448053598404,-2.2631382569670677,0.9910714285714286,0.990909090909091,0.9912380952380954,0.9910374149659864,0.9642857142857143,0.95,0.9523809523809523,0.9608843537414966
FEI,cnn,4,46,112,28,50,64,0.001,5.62663449998945,cpu,2.3082687173570906,0.06943347943680626,-2.2388352379202843,0.9910714285714286,0.9916666666666666,0.9913043478260869,0.9910714285714286,0.8214285714285714,0.8166666666666667,0.8233333333333335,0.8226190476190476
FEI,cnn,5,47,112,28,50,64,0.001,5.677928699878976,cpu,2.310915333884103,0.0397784946752446,-2.2711368392088587,1.0,1.0,1.0,1.0,0.8214285714285714,0.8333333333333333,0.8230952380952381,0.8104591836734694
