dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1
STL10,mlp,1,42,10400,2600,50,64,0.001,451.31246960000135,cpu,1.9951110047560472,0.5345142069229712,-1.4605967978330758,0.8099038461538461,0.8099038461538463,0.8083587315980175,0.8083587315980176,0.4280769230769231,0.4280769230769231,0.4270719086943712,0.4270719086943712
STL10,mlp,2,43,10400,2600,50,64,0.001,3013.2168200998567,cpu,1.9906573412968562,0.48499175883256473,-1.5056655824642915,0.8452884615384615,0.8452884615384615,0.8441523263845024,0.8441523263845023,0.42846153846153845,0.42846153846153834,0.42488442416066163,0.42488442416066174
STL10,mlp,3,44,10400,2600,50,64,0.001,653.1260526999831,cpu,2.0136892692859356,0.6115323257446289,-1.4021569435413066,0.7808653846153846,0.7808653846153846,0.7775399437362349,0.7775399437362349,0.4346153846153846,0.4346153846153847,0.42371252888214184,0.4237125288821419
STL10,mlp,4,45,10400,2600,50,64,0.001,661.5393097000197,cpu,2.0087694417513333,0.5145821445721847,-1.4941872971791486,0.8175961538461538,0.8175961538461538,0.8165262193740956,0.8165262193740955,0.42730769230769233,0.4273076923076923,0.42528781474320976,0.42528781474320976
STL10,mlp,5,46,10400,2600,50,64,0.001,423.325931499945,cpu,1.9305304292532113,0.4587035774267637,-1.4718268518264477,0.8453846153846154,0.8453846153846154,0.846576513540645,0.8465765135406451,0.44153846153846155,0.44153846153846155,0.4416391477817637,0.4416391477817638
