dataset,method,fold,seed,n_train,n_validation,n_features,feature_extraction_time,classifier_training_time,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,extractor_train_time,extractor_train_fitness,program
STL10,gp_modified,1,43,10400,2600,852,5108.310744799906,523.7997119999491,0.7099038461538462,0.709903846153846,0.705476698250515,0.705476698250515,0.605,0.605,0.595302816890359,0.595302816890359,4968.040376424789,59.13,"FC4(RIF(Image), DIF(Image), SIFT(Image), SIFT(Image))"
STL10,gp_modified,2,44,10400,2600,783,4646.513694900088,482.3449364998378,0.7679807692307692,0.7679807692307692,0.765298983236225,0.7652989832362251,0.5546153846153846,0.5546153846153847,0.551832584797764,0.551832584797764,4505.934636354446,58.03,"FC4(Hist_R(RegionR(Image, 10, 10, 51, 3)), RIF(Mean(Image)), uLBP(Mean(Image)), SIFT(Gau(Image, 1)))"
STL10,gp_modified,3,45,10400,2600,261,2693.1532058999874,222.54339760006405,0.6220192307692308,0.6220192307692307,0.6161044343204418,0.6161044343204418,0.558076923076923,0.5580769230769231,0.5492036437874553,0.5492036437874553,2651.0084505081177,54.74,"FC3(DIF(Image), RIF(Image), uLBP(Image))"
STL10,gp_modified,4,46,10400,2600,915,3804.600755200023,467.6787320000585,0.7685576923076923,0.7685576923076923,0.7670490645448758,0.7670490645448758,0.4957692307692308,0.4957692307692308,0.49354523121912797,0.49354523121912797,3726.962732553482,53.3,"FC4(HOG_R(GauD_R(Gau_R(Lap_R(Med_R(Med_R(SobelY_R(SobelY_R(Lap_R(RegionR(LoG2(Image), 32, 59, 56, 19))))))), 3), 2, 1, 0)), SIFT_R(RegionR(Min(Image), 11, 19, 38, 45)), uLBP(Image), Hist(Image))"
STL10,gp_modified,5,47,10400,2600,738,4471.924496100051,420.8468200999778,0.7400961538461538,0.7400961538461539,0.7369043522562945,0.7369043522562945,0.6023076923076923,0.6023076923076924,0.5975294406672805,0.5975294406672806,4374.541417837143,60.36,"FC3(uLBP(Image), SIFT(Image), uLBP(Image))"
