dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1
STL10,mlp,1,43,10400,2600,50,64,0.001,432.6515647000633,cpu,1.9600229373345008,0.5184534314962533,-1.4415695058382476,0.8350961538461539,0.8350961538461539,0.8365095523173475,0.8365095523173477,0.4426923076923077,0.4426923076923077,0.4440678272361128,0.4440678272361129
STL10,mlp,2,44,10400,2600,50,64,0.001,414.12341869995,cpu,1.9834206933241625,0.4867304939490098,-1.4966901993751527,0.8414423076923077,0.8414423076923077,0.8401981631303702,0.8401981631303701,0.4288461538461538,0.4288461538461538,0.41758854770845233,0.41758854770845233
STL10,mlp,3,45,10400,2600,50,64,0.001,404.8123361999169,cpu,1.9835460743537316,0.5707557584689213,-1.4127903158848103,0.8370192307692308,0.8370192307692307,0.8358473270919055,0.8358473270919058,0.4307692307692308,0.43076923076923074,0.4260765493426204,0.4260765493426204
STL10,mlp,4,46,10400,2600,50,64,0.001,397.1061372999102,cpu,1.9595110805218037,0.5043983032153203,-1.4551127773064834,0.8352884615384616,0.8352884615384616,0.8358560899126795,0.8358560899126797,0.40615384615384614,0.40615384615384614,0.40782007231777195,0.4078200723177719
STL10,mlp,5,47,10400,2600,50,64,0.001,416.19775709998794,cpu,1.9940026378631592,0.5530419019552377,-1.4409607359079215,0.8284615384615385,0.8284615384615386,0.8282312735789297,0.8282312735789296,0.44769230769230767,0.4476923076923077,0.44664750647613866,0.4466475064761386
