dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,train_precision,train_recall,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,validation_precision,validation_recall
KSDD2,cnn,1,44,2669,668,50,64,0.001,202.43121229996905,cpu,0.37121155597869715,0.13629932519021934,-0.2349122307884778,0.9625327838141626,0.8492758742493818,0.890059283132153,0.9602585807470759,0.9262672811059908,0.7052631578947368,0.9595808383233533,0.8532922830113007,0.8841640816169245,0.9577618812970387,0.8793103448275862,0.7183098591549296
KSDD2,cnn,2,45,2669,668,50,64,0.001,266.434524100041,cpu,0.3967484004736929,0.1480694839283517,-0.24867891654534122,0.9602847508430123,0.8226858003366109,0.8772892724294914,0.9567305025647114,0.968421052631579,0.647887323943662,0.9565868263473054,0.8413497390007457,0.8755836432181783,0.9543325633659753,0.8771929824561403,0.6944444444444444
KSDD2,cnn,3,46,2670,667,50,64,0.001,201.46836500009522,cpu,0.4031286945503749,0.12048885397027048,-0.28263984058010444,0.9655430711610486,0.8586781418956195,0.8992181653471976,0.9635220906514853,0.9406392694063926,0.7228070175438597,0.9460269865067467,0.7836988373192173,0.8326549955396967,0.9410708338961653,0.8723404255319149,0.5774647887323944
KSDD2,cnn,4,47,2670,667,50,64,0.001,229.76774509996176,cpu,0.39680982272276716,0.12282641458600647,-0.2739834081367607,0.9655430711610486,0.8494096877413659,0.8970156161957659,0.9630889198813002,0.966183574879227,0.7017543859649122,0.9400299850074962,0.7679364779279705,0.8140611061552185,0.9345231487735168,0.8297872340425532,0.5492957746478874
KSDD2,cnn,5,48,2670,667,50,64,0.001,190.3570298999548,cpu,0.40959358514471444,0.10388718076636282,-0.3057064043783516,0.9711610486891386,0.8710912501379234,0.9151975033194615,0.96938074226659,0.9814814814814815,0.743859649122807,0.9430284857571214,0.7696143302769638,0.8206075533661741,0.9372518174410334,0.8666666666666667,0.5492957746478874
