dataset,method,fold,seed,n_train,n_validation,n_features,feature_extraction_time,classifier_training_time,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,train_precision,train_recall,validation_precision,validation_recall,extractor_train_time,extractor_train_fitness,program
KSDD2,gp_original,1,42,1668,1669,256,48.37925220001489,2.2797629999695346,0.9412470023980816,0.7370861925948269,0.8011928622857032,0.9324435993053034,0.920311563810665,0.6709300748310085,0.7216453218401904,0.9066444535474479,0.9444444444444444,0.47752808988764045,0.7777777777777778,0.3539325842696629,38.806209325790405,92.57,"FC2(SIFT(Image), SIFT(Image))"
KSDD2,gp_original,2,43,1669,1668,182,26.148781699943356,1.3063871999038383,0.9496704613541043,0.7788868039698867,0.8383602202606601,0.9438839361853476,0.9430455635491607,0.7850878515949024,0.8275732617772162,0.93856202362688,0.9433962264150944,0.5617977528089888,0.832,0.5842696629213483,22.08758521080017,93.41,"FC3(uLBP(Image), uLBP_R(LoG1_R(Sobel_R(Lap_R(RegionR(Image, 22, 11, 50, 45))))), Hist(Image))"
