dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,train_precision,train_recall,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,validation_precision,validation_recall
MVTEC,cnn,1,43,1380,345,50,64,0.001,64.53850900009274,cpu,0.5974994800229003,0.4493677322415338,-0.1481317477813665,0.8079710144927537,0.6776373842506458,0.7027696794187712,0.783752923958061,0.8100418410041841,0.9622266401590457,0.7855072463768116,0.6462493599590373,0.6648550724637681,0.7575299306868304,0.7966666666666666,0.9484126984126984
MVTEC,cnn,2,44,1380,345,50,64,0.001,67.8390315999277,cpu,0.6088707953259564,0.47867099789605627,-0.13019979742990018,0.7956521739130434,0.6532303505172176,0.6744618699788194,0.7654265636681657,0.7976973684210527,0.9642147117296223,0.782608695652174,0.6306963645673324,0.6466563793032815,0.7476676797681128,0.7882736156351792,0.9603174603174603
MVTEC,cnn,3,45,1380,345,50,64,0.001,67.72199439979158,cpu,0.6255324052727741,0.4755896669367085,-0.14994273833606558,0.7695652173913043,0.5925038007250614,0.593642586227332,0.7160909374339737,0.7683307332293292,0.9791252485089463,0.7507246376811594,0.5715565796210957,0.5662280701754385,0.6966056445461479,0.7610062893081762,0.9603174603174603
MVTEC,cnn,4,46,1380,345,50,64,0.001,72.45172249991447,cpu,0.5990572585575823,0.4597404440244039,-0.1393168145331784,0.8043478260869565,0.6701401183671405,0.6942934782608696,0.778562145557656,0.8068276436303081,0.9622641509433962,0.7565217391304347,0.6064253623802661,0.6153641962200043,0.7214012021383659,0.7755775577557755,0.9362549800796812
MVTEC,cnn,5,47,1380,345,50,64,0.001,69.44843539991416,cpu,0.6002578604048577,0.43595491198525915,-0.16430294841959858,0.8202898550724638,0.7148219833817433,0.7390468928707586,0.8059404487615132,0.8320209973753281,0.9443892750744787,0.7681159420289855,0.6509917775705688,0.6656328745880985,0.7498728829033826,0.8,0.9083665338645418
