metric,mean,std,n_folds
train_accuracy,0.6173076923076923,0.010769780205764367,2
train_balanced_accuracy,0.6173076923076923,0.010769780205764289,2
train_macro_f1,0.6125208079002611,0.00969894353215487,2
train_weighted_f1,0.6125208079002611,0.009698943532154792,2
validation_accuracy,0.41184615384615386,0.006309568201356885,2
validation_balanced_accuracy,0.4118461538461538,0.006309568201356885,2
validation_macro_f1,0.4012178268873464,0.008012724732923375,2
validation_weighted_f1,0.4012178268873464,0.008012724732923375,2
