dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,train_precision,train_recall,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,validation_precision,validation_recall
KSDD2,mlp,1,44,2669,668,50,64,0.001,32.88239899999462,cpu,0.366060401447349,0.3317711412817318,-0.03428926016561723,0.8950917946796553,0.5149505475097139,0.5024235645041014,0.8500450808003848,0.6923076923076923,0.031578947368421054,0.8937125748502994,0.5062047325831033,0.4855909500103038,0.8463841847428041,0.5,0.014084507042253521
KSDD2,mlp,2,45,2669,668,50,64,0.001,32.623536800034344,cpu,0.3581611095809365,0.33176795573840206,-0.026393153842534434,0.8939677781940801,0.5017605633802817,0.47550560549404386,0.8442929481294367,1.0,0.0035211267605633804,0.8922155688622755,0.5,0.47151898734177217,0.8413931630410066,0.0,0.0
KSDD2,mlp,3,46,2670,667,50,64,0.001,31.176343300146982,cpu,0.37613211280844183,0.3430357222253464,-0.033096390583095436,0.8932584269662921,0.5,0.47181008902077154,0.8428966758910413,0.0,0.0,0.8935532233883059,0.5,0.4718923198733175,0.8433218070299766,0.0,0.0
KSDD2,mlp,4,47,2670,667,50,64,0.001,34.28387379995547,cpu,0.35788388354947953,0.3292464046219315,-0.028637478927548032,0.8932584269662921,0.5,0.47181008902077154,0.8428966758910413,0.0,0.0,0.8935532233883059,0.5,0.4718923198733175,0.8433218070299766,0.0,0.0
KSDD2,mlp,5,48,2670,667,50,64,0.001,31.645638399990276,cpu,0.3609476942694589,0.32419415355175174,-0.036753540717707145,0.8932584269662921,0.5,0.47181008902077154,0.8428966758910413,0.0,0.0,0.8935532233883059,0.5,0.4718923198733175,0.8433218070299766,0.0,0.0
