metric,mean,std,n_folds
train_accuracy,0.9357142857142857,0.05050762722761051,2
train_balanced_accuracy,0.9357142857142857,0.05050762722761059,2
train_macro_f1,0.9353525641025642,0.05081196805834102,2
train_weighted_f1,0.9353525641025642,0.05081196805834102,2
validation_accuracy,0.7642857142857142,0.030304576336566292,2
validation_balanced_accuracy,0.7642857142857142,0.030304576336566292,2
validation_macro_f1,0.7582964923793096,0.030805037435387924,2
validation_weighted_f1,0.7582964923793097,0.030805037435387848,2
