metric,mean,std,n_folds
train_accuracy,0.10714285714285715,0.0101015254455221,2
train_balanced_accuracy,0.10714285714285715,0.0101015254455221,2
train_macro_f1,0.029535353535353533,0.016056323677852105,2
train_weighted_f1,0.029535353535353533,0.016056323677852105,2
validation_accuracy,0.1,0.0,2
validation_balanced_accuracy,0.1,0.0,2
validation_macro_f1,0.01830143540669856,0.00016916430171926914,2
validation_weighted_f1,0.018301435406698565,0.0001691643017192716,2
