dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1
STL10,mlp,1,44,10400,2600,50,64,0.001,439.1591581001412,cpu,1.9882379781282864,0.6165670963434072,-1.3716708817848793,0.8150961538461539,0.8150961538461539,0.8157127537578155,0.8157127537578154,0.44076923076923075,0.4407692307692308,0.43659603049490825,0.4365960304949082
STL10,mlp,2,45,10400,2600,50,64,0.001,442.44655400002375,cpu,1.9837424615713266,0.5638569458631368,-1.4198855157081898,0.8135576923076923,0.8135576923076924,0.8091087326872868,0.8091087326872868,0.4423076923076923,0.44230769230769235,0.4380244671141697,0.43802446711416976
STL10,mlp,3,46,10400,2600,50,64,0.001,396.66396329994313,cpu,1.9888402267602774,0.49476024196698115,-1.4940799847932962,0.8396153846153847,0.8396153846153845,0.8428768114840194,0.8428768114840194,0.43846153846153846,0.4384615384615385,0.4378921900765449,0.43789219007654495
STL10,mlp,4,47,10400,2600,50,64,0.001,415.5636579000857,cpu,1.9748072000650259,0.5164696388978225,-1.4583375611672034,0.8375,0.8375,0.8365847766075009,0.8365847766075007,0.4461538461538462,0.4461538461538462,0.44273407425239614,0.442734074252396
STL10,mlp,5,48,10400,2600,50,64,0.001,417.13724919990636,cpu,1.9506720443872305,0.5366626325020424,-1.4140094118851882,0.8471153846153846,0.8471153846153845,0.8454882062692837,0.8454882062692837,0.43884615384615383,0.4388461538461539,0.43587115353238487,0.4358711535323849
