dataset,method,fold,seed,n_train,n_validation,epochs,batch_size,learning_rate,model_training_time,device,initial_training_loss,final_training_loss,training_loss_change,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1
FEI,mlp,1,42,112,28,50,64,0.001,1.6404434000141919,cpu,2.3407223905835832,0.10156260430812836,-2.239159786275455,0.9910714285714286,0.990909090909091,0.9908902691511386,0.991052942916297,0.9642857142857143,0.9666666666666666,0.9657142857142856,0.9632653061224489
FEI,mlp,2,43,112,28,50,64,0.001,1.9079950000159442,cpu,2.44682206426348,0.11972505812134061,-2.3270970061421394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FEI,mlp,3,44,112,28,50,64,0.001,1.7434143999125808,cpu,2.3836991105760847,0.07415686867066792,-2.309542241905417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FEI,mlp,4,45,112,28,50,64,0.001,1.799861199920997,cpu,2.321035998208182,0.08206261907305036,-2.238973379135132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FEI,mlp,5,46,112,28,50,64,0.001,1.6785957000683993,cpu,2.502072334289551,0.09653724836451667,-2.405535085925034,0.9910714285714286,0.990909090909091,0.9908902691511386,0.991052942916297,0.9285714285714286,0.9166666666666666,0.9180952380952381,0.9241496598639455
