dataset,method,fold,seed,n_train,n_validation,n_features,feature_extraction_time,classifier_training_time,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,extractor_train_time,extractor_train_fitness,program
STL10,gp_original,1,43,10400,2600,1536,7949.453896800056,718.4536838999484,0.8089423076923077,0.8089423076923078,0.8071706339771458,0.8071706339771458,0.47884615384615387,0.4788461538461538,0.4730158150644141,0.47301581506441426,7774.17228603363,51.49,"FC4(SIFT(Image), SIFT(Image), SIFT_R(Min_R(LoG2_R(RegionS(LoG1(Image), 38, 36, 24)))), SIFT_R(Med_R(Sobel_R(Med_R(Min_R(Med_R(RegionS(Image, 17, 33, 54))))))))"
STL10,gp_original,2,44,10400,2600,561,4416.021240700036,321.1422765001189,0.7375961538461538,0.7375961538461537,0.7337948381945941,0.7337948381945941,0.5926923076923077,0.5926923076923077,0.5869130121857625,0.5869130121857625,4336.006725311279,60.85,"FC2(uLBP(Image), SIFT(Image))"
STL10,gp_original,3,45,10400,2600,492,3992.6352266999893,336.5082447999157,0.7074038461538461,0.7074038461538461,0.7042346912390999,0.7042346912390998,0.5834615384615385,0.5834615384615385,0.5777957277519115,0.5777957277519115,3916.34370136261,58.38,"FC3(DIF(Image), DIF_R(Max_R(Lap_R(Lap_R(RegionS(Image, 35, 35, 35))))), SIFT(Image))"
STL10,gp_original,4,46,10400,2600,960,4317.113690700149,441.64889509999193,0.8096153846153846,0.8096153846153846,0.8083462332684288,0.8083462332684287,0.5315384615384615,0.5315384615384616,0.5298928962550317,0.5298928962550318,4195.992322683334,58.13,"FC3(SIFT(Image), Hist(Image), SIFT(Med(GauD(Image, 3, 0, 0))))"
STL10,gp_original,5,47,10400,2600,1137,6475.5848992001265,595.7290519000962,0.78875,0.78875,0.7869902534926914,0.7869902534926914,0.5819230769230769,0.581923076923077,0.5777454607009911,0.5777454607009912,6376.177657842636,60.43,"FC4(Hist(Image), SIFT(Image), uLBP(Image), SIFT_R(Min_R(SobelY_R(LoG1_R(GauD_R(SobelX_R(SobelX_R(Mean_R(Mean_R(RegionS(GauD(Image, 3, 2, 1), 44, 59, 12))))), 3, 2, 2))))))"
