metric,mean,std,n_folds
train_accuracy,0.9928571428571429,0.007470178808339973,5
train_balanced_accuracy,0.9928787878787878,0.007568178026510412,5
train_macro_f1,0.9928674948240165,0.007468533381153736,5
train_weighted_f1,0.9929172212363208,0.007357499457797135,5
validation_accuracy,0.8785714285714287,0.04791574237499553,5
validation_balanced_accuracy,0.8833333333333334,0.04714045207910315,5
validation_macro_f1,0.8765714285714286,0.049231797055052165,5
validation_weighted_f1,0.8753741496598639,0.05020301149468759,5
