metric,mean,std,n_folds
train_accuracy,0.9392968809578282,0.006019727254439416,3
train_balanced_accuracy,0.9392592592592592,0.008413197549333753,3
train_macro_f1,0.9384286548218438,0.007763792928850101,3
train_weighted_f1,0.9383329153048642,0.006831170096276284,3
validation_accuracy,0.8361085414739439,0.05232233085050805,3
validation_balanced_accuracy,0.835,0.05678908345800275,3
validation_macro_f1,0.8162398712398713,0.06453803388439752,3
validation_weighted_f1,0.8216522171425039,0.061105207134914095,3
